Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Predicted_global_active_power
0.244,0.0,240.96,1.0,0.0,0.0,0.0,0.2321290515873016
0.244,0.0,241.37,1.0,0.0,0.0,0.0,0.238996603174603
0.244,0.0,241.33,1.0,0.0,0.0,0.0,0.2403012103174602
0.244,0.0,241.76,1.0,0.0,0.0,0.0,0.2413344635642136
0.242,0.0,241.6,1.0,0.0,0.0,0.0,0.2389441666666665
0.244,0.0,241.85,1.0,0.0,0.0,0.0,0.23634537301587286
0.244,0.0,241.97,1.0,0.0,0.0,0.0,0.24238297691197677
0.242,0.0,241.7,1.0,0.0,0.0,0.0,0.24127335642135622
0.244,0.0,242.17,1.0,0.0,0.0,0.0,0.24233091053391034
0.244,0.0,241.77,1.0,0.0,0.0,0.0,0.2394798207070707
0.242,0.0,241.6,1.0,0.0,0.0,0.0,0.2389441666666665
0.334,0.054,241.81,1.6,0.0,0.0,0.0,0.36149249206349227
0.354,0.094,242.09,1.6,0.0,0.0,0.0,0.3758825934343436
0.35,0.094,241.77,1.4,0.0,0.0,0.0,0.33243693975468963
0.35,0.096,242.65,1.4,0.0,0.0,0.0,0.32619842063492044
0.348,0.098,242.71,1.4,0.0,0.0,0.0,0.33484241666666653
0.346,0.098,242.9,1.4,0.0,0.0,0.0,0.33258512698412673
0.344,0.096,242.35,1.4,0.0,0.0,0.0,0.3360354801587301
0.344,0.096,242.47,1.4,0.0,0.0,0.0,0.3313685595238096
0.344,0.098,243.14,1.4,0.0,0.0,0.0,0.33175871825396813
0.344,0.102,243.71,1.4,0.0,0.0,0.0,0.3293793293650792
0.334,0.112,244.3,1.4,0.0,0.0,0.0,0.3102383571428572
0.954,0.318,243.66,5.6,0.0,0.0,0.0,1.104517194083694
1.368,0.404,242.85,7.0,0.0,0.0,0.0,1.5979924047619034
1.996,0.548,241.26,8.8,0.0,0.0,0.0,2.0633130432900426
1.946,0.522,241.33,8.6,0.0,0.0,0.0,1.999492968253969
1.84,0.408,242.28,8.0,0.0,0.0,0.0,1.8361730238095253
1.804,0.376,241.68,7.8,0.0,0.0,0.0,1.7732990158730175
1.778,0.362,241.77,7.8,0.0,0.0,0.0,1.772654849206351
1.364,0.292,242.6,6.6,0.0,0.0,0.0,1.4207756150793636
0.298,0.094,244.09,1.2,0.0,0.0,0.0,0.29277551010101
0.296,0.092,243.87,1.2,0.0,0.0,0.0,0.2896183077200577
0.23,0.0,244.21,1.0,0.0,0.0,0.0,0.22698766269841225
0.222,0.0,243.65,1.0,0.0,0.0,0.0,0.2262151684704183
0.224,0.0,244.0,1.0,0.0,0.0,0.0,0.2349871825396824
0.226,0.0,244.43,1.0,0.0,0.0,0.0,0.22631115945165942
0.228,0.0,244.94,1.0,0.0,0.0,0.0,0.22727222619047613
0.228,0.0,245.11,1.0,0.0,0.0,0.0,0.2331108231768235
0.23,0.0,245.49,1.0,0.0,0.0,0.0,0.23043552200577178
0.226,0.0,244.4,1.0,0.0,0.0,0.0,0.2232052784992786
0.228,0.0,245.08,1.0,0.0,0.0,0.0,0.23300090651015684
0.228,0.0,244.38,1.0,0.0,0.0,0.0,0.22363471428571435
0.226,0.0,243.51,1.0,0.0,0.0,0.0,0.2286732409812409
1.136,0.212,242.63,6.0,0.0,0.0,0.0,1.2986307063492057
1.068,0.168,243.06,5.6,0.0,0.0,0.0,1.171837365079365
0.226,0.0,243.95,1.0,0.0,0.0,0.0,0.23225527380952365
0.226,0.0,243.31,1.0,0.0,0.0,0.0,0.23103004365079355
0.226,0.0,244.17,1.0,0.0,0.0,0.0,0.23092365079365082
0.226,0.0,243.88,1.0,0.0,0.0,0.0,0.23319032900432884
0.226,0.0,244.26,1.0,0.0,0.0,0.0,0.23171389285714272
0.226,0.0,244.33,1.0,0.0,0.0,0.0,0.2321542074314573
0.324,0.09,243.27,1.4,0.0,0.0,0.0,0.3157348571428572
0.336,0.122,243.51,1.4,0.0,0.0,0.0,0.3249809502164503
0.33,0.12,242.78,1.4,0.0,0.0,0.0,0.32585110137085144
0.33,0.122,243.4,1.4,0.0,0.0,0.0,0.32279956637806656
0.33,0.126,244.43,1.4,0.0,0.0,0.0,0.30935181060606043
0.332,0.128,244.72,1.4,0.0,0.0,0.0,0.3061965357142855
0.326,0.126,244.08,1.4,0.0,0.0,0.0,0.31334100757575767
0.326,0.126,244.3,1.4,0.0,0.0,0.0,0.30716346103896086
0.324,0.122,243.55,1.4,0.0,0.0,0.0,0.32341759776334766
1.494,0.106,242.81,6.4,0.0,0.0,0.0,1.4998538492063498
0.538,0.12,243.73,3.0,0.0,0.0,0.0,0.64271440981241
0.324,0.122,243.65,1.4,0.0,0.0,0.0,0.3248626215728716
0.326,0.122,243.89,1.4,0.0,0.0,0.0,0.32067713383838403
0.334,0.122,243.72,1.4,0.0,0.0,0.0,0.328144077922078
0.32,0.084,244.95,1.4,0.0,0.0,0.0,0.30397134199134224
0.374,0.112,242.31,2.0,0.0,1.0,0.0,0.4313890645743146
1.194,0.114,241.54,5.6,0.0,1.0,0.0,1.1890104920634916
0.31,0.104,241.66,1.4,0.0,2.0,0.0,0.32068336904761907
0.31,0.106,242.03,1.4,0.0,1.0,0.0,0.31559776984126986
0.31,0.106,242.06,1.4,0.0,2.0,0.0,0.3167165912698415
0.31,0.108,242.31,1.4,0.0,1.0,0.0,0.3130345238095238
0.34,0.126,241.96,1.6,0.0,2.0,0.0,0.34778467460317475
0.38,0.206,241.11,1.8,0.0,1.0,0.0,0.3786573235930736
0.382,0.208,241.37,1.8,0.0,1.0,0.0,0.38589218867243885
0.388,0.208,241.72,1.8,0.0,2.0,0.0,0.3928044642857145
0.38,0.206,241.25,1.8,0.0,1.0,0.0,0.37912866089466085
0.388,0.21,242.24,1.8,0.0,2.0,0.0,0.3839345534188034
0.38,0.21,242.04,1.8,0.0,1.0,0.0,0.38544318653568665
0.636,0.3,241.59,3.0,0.0,1.0,0.0,0.631840027777778
0.874,0.404,241.44,4.6,0.0,5.0,0.0,0.9376913293650793
2.634,0.278,239.81,11.0,0.0,38.0,0.0,2.6441086071428557
2.096,0.284,240.52,9.6,0.0,31.0,0.0,2.206826638888888
2.614,0.266,240.02,10.8,0.0,37.0,0.0,2.6051783704906226
2.222,0.288,240.79,9.8,0.0,33.0,0.0,2.2844509761904748
2.48,0.264,240.37,10.6,0.0,34.0,0.0,2.479542523809524
2.624,0.288,240.72,10.8,0.0,38.0,0.0,2.6023687420634922
2.602,0.266,240.31,10.8,0.0,38.0,0.0,2.601468525252527
2.604,0.284,239.98,10.8,0.0,38.0,0.0,2.5967500703463227
2.586,0.262,239.69,10.8,0.0,38.0,0.0,2.6015176919191934
2.552,0.208,239.58,10.6,0.0,38.0,0.0,2.5348401298701297
2.516,0.146,239.92,10.4,0.0,36.0,0.0,2.5061262031024536
2.542,0.17,240.74,10.6,0.0,37.0,0.0,2.5498827474747476
2.54,0.154,241.34,10.4,0.0,37.0,0.0,2.518176972943723
2.554,0.174,241.46,10.6,0.0,37.0,0.0,2.553852564935066
2.492,0.086,241.19,10.2,0.0,37.0,0.0,2.4737043340548337
2.454,0.0,241.03,10.2,0.0,37.0,0.0,2.4591663499278495
2.452,0.0,241.53,10.0,0.0,37.0,0.0,2.4494896190476187
2.466,0.0,241.67,10.2,0.0,38.0,0.0,2.472444515873016
2.434,0.0,240.53,10.0,0.0,36.0,0.0,2.4310825873015864
2.454,0.0,240.95,10.2,0.0,38.0,0.0,2.45685217929293
2.442,0.0,240.89,10.0,0.0,36.0,0.0,2.4450336547619056
2.442,0.0,240.31,10.0,0.0,37.0,0.0,2.4177246666666665
2.418,0.0,239.6,10.0,0.0,37.0,0.0,2.4146289087301587
2.438,0.0,240.15,10.0,0.0,37.0,0.0,2.4275394523809517
2.43,0.0,240.31,10.0,0.0,36.0,0.0,2.414099412698413
2.452,0.0,240.84,10.0,0.0,37.0,0.0,2.446924190476191
2.048,0.0,241.22,8.8,0.0,32.0,0.0,2.068767472222221
1.438,0.0,241.36,6.2,0.0,19.0,0.0,1.4352061468253965
2.43,0.0,240.32,10.0,0.0,37.0,0.0,2.3995072857142867
2.44,0.0,240.22,10.0,0.0,37.0,0.0,2.427306857142856
2.31,0.0,240.33,9.6,0.0,35.0,0.0,2.32629213095238
1.238,0.05,242.3,5.0,0.0,17.0,0.0,1.210236338744589
2.384,0.0,241.03,9.8,0.0,35.0,0.0,2.3754267579365087
2.364,0.0,240.89,9.8,0.0,37.0,0.0,2.3757206230158734
1.226,0.0,242.17,5.0,0.0,17.0,0.0,1.2030149202741702
2.364,0.0,241.32,9.8,0.0,34.0,0.0,2.3708721468253975
2.02,0.0,241.23,8.6,0.0,31.0,0.0,1.98673082936508
1.472,0.048,242.14,6.4,0.0,20.0,0.0,1.4586287380952387
2.436,0.0,240.62,10.0,0.0,37.0,0.0,2.439936984126983
1.506,0.0,241.94,6.8,0.0,22.0,0.0,1.4977776518759018
1.988,0.112,241.38,8.6,0.0,27.0,0.0,1.988227547619047
2.028,0.164,241.16,9.2,0.0,28.0,0.0,2.0850866666666663
1.728,0.162,242.04,7.4,0.0,25.0,0.0,1.6698280054112553
1.612,0.262,242.35,7.6,0.0,18.0,0.0,1.6897348015873024
2.304,0.26,241.68,9.8,0.0,33.0,0.0,2.2844029960317447
1.33,0.29,243.33,6.0,0.0,15.0,0.0,1.238484674603175
2.464,0.262,242.18,10.4,0.0,35.0,0.0,2.452269726190476
1.182,0.284,242.33,5.2,0.0,13.0,0.0,1.168229176406927
2.396,0.256,241.1,10.2,0.0,34.0,0.0,2.4280291565656564
0.9,0.29,242.83,4.2,0.0,9.0,0.0,0.9015341973304468
0.602,0.28,243.03,2.6,0.0,3.0,0.0,0.5904655238095239
0.512,0.188,242.89,2.2,0.0,4.0,0.0,0.5161579967532463
0.534,0.18,242.97,2.2,0.0,3.0,0.0,0.5215290840548336
0.51,0.19,243.44,2.2,0.0,4.0,0.0,0.514493897546897
0.496,0.126,243.63,2.0,0.0,3.0,0.0,0.45698285028860036
0.428,0.052,242.75,1.8,0.0,4.0,0.0,0.43039314285714314
0.426,0.0,243.27,1.8,0.0,3.0,0.0,0.4125033015873016
0.324,0.0,243.21,1.4,0.0,2.0,0.0,0.31809082539682515
0.222,0.0,242.68,1.0,0.0,0.0,0.0,0.22934407972583004
1.308,0.0,241.72,5.4,0.0,0.0,16.0,1.3103953769841263
1.328,0.0,241.21,5.4,0.0,0.0,18.0,1.322753587301588
1.338,0.0,241.79,5.4,0.0,1.0,18.0,1.32522494047619
1.308,0.0,241.65,5.4,0.0,0.0,18.0,1.314375456349206
1.33,0.0,242.38,5.4,0.0,0.0,19.0,1.3097214047619041
1.314,0.0,242.85,5.4,0.0,0.0,18.0,1.3111696269841269
1.332,0.0,242.94,5.4,0.0,0.0,18.0,1.3166697402597398
1.308,0.0,242.56,5.4,0.0,0.0,18.0,1.3078097301587308
1.326,0.0,242.46,5.4,0.0,1.0,18.0,1.3182047023809522
1.312,0.0,242.68,5.4,0.0,0.0,18.0,1.3056712009379512
1.328,0.0,243.2,5.4,0.0,0.0,18.0,1.3142022103174604
1.328,0.0,242.94,5.4,0.0,0.0,18.0,1.3166697402597398
1.304,0.0,242.35,5.4,0.0,0.0,18.0,1.3102266904761897
1.33,0.0,243.11,5.4,0.0,1.0,18.0,1.323103257936508
1.33,0.0,244.47,5.4,0.0,0.0,19.0,1.325538611111111
1.366,0.0,245.68,5.4,0.0,0.0,18.0,1.3478077536075042
1.344,0.0,245.55,5.4,0.0,0.0,19.0,1.3407529794372297
1.36,0.0,245.33,5.4,0.0,0.0,18.0,1.3442406172438675
1.342,0.0,245.54,5.4,0.0,0.0,18.0,1.3430144913419917
1.34,0.0,243.45,5.4,0.0,1.0,19.0,1.3277533174603169
1.32,0.0,243.52,5.4,0.0,0.0,18.0,1.324094162698413
1.422,0.076,242.76,5.8,0.0,0.0,18.0,1.4170880000000006
1.42,0.11,242.76,5.8,0.0,0.0,18.0,1.4072925674603176
2.244,0.11,242.49,10.6,0.0,0.0,18.0,2.4686011694139207
4.216,0.082,239.97,17.4,0.0,0.0,17.0,4.192191698412697
4.248,0.088,240.45,17.6,0.0,1.0,18.0,4.195144055555552
2.972,0.21,239.4,13.8,0.0,1.0,18.0,3.1640449642857122
1.53,0.234,241.6,6.4,0.0,2.0,18.0,1.5395466904761892
1.56,0.232,242.45,6.4,0.0,1.0,18.0,1.5546444624819622
1.574,0.234,241.82,6.6,0.0,2.0,17.0,1.5786913611111124
1.552,0.23,241.78,6.4,0.0,2.0,18.0,1.5503295238095234
1.572,0.236,242.23,6.6,0.0,1.0,18.0,1.578223626623377
1.556,0.234,242.56,6.4,0.0,2.0,18.0,1.5499496291486288
1.58,0.246,243.78,6.6,0.0,2.0,18.0,1.578923233766235
1.558,0.242,243.93,6.4,0.0,1.0,19.0,1.5453770952380959
1.502,0.136,243.45,6.2,0.0,2.0,18.0,1.502734086580086
1.454,0.098,243.08,6.0,0.0,1.0,18.0,1.4605198986291492
1.468,0.102,242.69,6.0,0.0,2.0,18.0,1.4618807142857142
1.508,0.166,242.35,6.2,0.0,1.0,18.0,1.502224857142857
1.538,0.21,242.65,6.4,0.0,2.0,18.0,1.5451800934343418
1.102,0.208,242.52,5.0,0.0,1.0,12.0,1.143814390692641
0.446,0.222,243.91,2.0,0.0,2.0,0.0,0.4285275357142856
0.452,0.228,244.51,2.2,0.0,1.0,0.0,0.486707607142857
0.436,0.224,244.62,2.0,0.0,2.0,0.0,0.42633954761904763
0.454,0.226,244.1,2.2,0.0,1.0,0.0,0.4848732619047618
0.428,0.218,243.72,2.0,0.0,2.0,0.0,0.42604871031746044
0.392,0.138,243.33,1.8,0.0,1.0,0.0,0.4036807420634922
0.354,0.106,242.36,1.6,0.0,2.0,0.0,0.35452280555555576
0.374,0.11,242.48,1.6,0.0,1.0,0.0,0.36374708621933644
0.352,0.106,242.65,1.6,0.0,1.0,0.0,0.35996881818181836
0.356,0.082,242.95,1.6,0.0,2.0,0.0,0.3756720447330447
0.282,0.0,243.83,1.2,0.0,0.0,0.0,0.26782044841269864
0.302,0.0,244.32,1.4,0.0,0.0,0.0,0.3214118950216451
0.284,0.0,245.02,1.2,0.0,0.0,0.0,0.2756214603174604
0.298,0.0,242.83,1.4,0.0,0.0,0.0,0.2999155818903317
0.282,0.0,243.28,1.2,0.0,0.0,0.0,0.26594868434343455
0.302,0.0,243.54,1.4,0.0,1.0,0.0,0.320514142857143
0.29,0.0,243.08,1.4,0.0,0.0,0.0,0.310197825396825
0.508,0.066,243.71,2.2,0.0,3.0,0.0,0.5067904372294373
0.488,0.0,242.57,2.0,0.0,4.0,0.0,0.4455049512987012
0.5,0.058,242.42,2.0,0.0,4.0,0.0,0.4483556655844155
0.614,0.188,243.38,2.6,0.0,3.0,0.0,0.6036079285714286
0.614,0.204,244.03,2.6,0.0,4.0,0.0,0.6039475833333333
0.598,0.188,243.97,2.6,0.0,3.0,0.0,0.6039744166666668
0.606,0.198,243.54,2.6,0.0,4.0,0.0,0.6045824444444444
0.592,0.178,243.12,2.6,0.0,3.0,0.0,0.5988595079365079
0.384,0.116,242.37,1.8,0.0,1.0,0.0,0.3940822813852812
0.4,0.118,241.89,1.8,0.0,0.0,0.0,0.4029694166666667
0.382,0.124,244.12,1.8,0.0,0.0,0.0,0.41275409920634937
0.362,0.13,244.7,1.6,0.0,0.0,0.0,0.36100194841269834
0.32,0.128,245.19,1.4,0.0,0.0,0.0,0.3135937582972585
0.338,0.136,245.9,1.6,0.0,1.0,0.0,0.345248900793651
0.336,0.134,246.36,1.4,0.0,0.0,0.0,0.31041202777777765
0.4,0.134,245.84,1.8,0.0,0.0,0.0,0.41685506529581545
0.378,0.126,245.08,1.6,0.0,0.0,0.0,0.35404243650793654
0.324,0.0,244.16,1.4,0.0,0.0,0.0,0.32482922835497824
0.28,0.0,243.85,1.2,0.0,0.0,0.0,0.270634015873016
0.3,0.0,242.73,1.2,0.0,1.0,0.0,0.273742920634921
0.278,0.0,242.6,1.2,0.0,0.0,0.0,0.27130351984126994
0.276,0.0,243.32,1.2,0.0,0.0,0.0,0.26524999386724407
0.236,0.0,244.25,1.0,0.0,0.0,0.0,0.233155476190476
0.262,0.0,244.65,1.2,0.0,0.0,0.0,0.26159706493506496
0.242,0.0,244.71,1.0,0.0,0.0,0.0,0.24091690764790752
0.26,0.0,244.16,1.2,0.0,1.0,0.0,0.2602059577922078
0.242,0.0,244.86,1.0,0.0,0.0,0.0,0.2319162619047618
0.26,0.0,244.17,1.2,0.0,0.0,0.0,0.2600351204906206
0.24,0.0,243.34,1.0,0.0,0.0,0.0,0.2363701944444443
0.258,0.0,243.04,1.2,0.0,0.0,0.0,0.254786369047619
0.24,0.0,243.86,1.0,0.0,0.0,0.0,0.2360015551948051
0.24,0.0,242.93,1.0,0.0,1.0,0.0,0.23478035966810945
0.218,0.0,243.8,1.0,0.0,0.0,0.0,0.23921992424242394
0.24,0.0,244.68,1.0,0.0,0.0,0.0,0.23646326984127003
0.22,0.0,245.03,1.0,0.0,0.0,0.0,0.23504948984348986
0.322,0.084,244.99,1.6,0.0,0.0,0.0,0.35217813888888905
0.306,0.098,245.54,1.4,0.0,0.0,0.0,0.3058319040404038
0.312,0.1,245.5,1.4,0.0,1.0,0.0,0.30602804292929287
0.372,0.1,242.72,1.8,0.0,0.0,0.0,0.3956185277777777
0.506,0.094,241.46,2.4,0.0,0.0,0.0,0.5374150753968256
0.536,0.098,241.81,2.6,0.0,0.0,0.0,0.5881933654401155
0.514,0.09,241.5,2.4,0.0,0.0,0.0,0.53796028968254
0.57,0.15,241.9,2.8,0.0,1.0,0.0,0.6183838015873014
0.55,0.15,241.76,2.6,0.0,0.0,0.0,0.5914158690476189
0.412,0.124,241.96,2.0,0.0,0.0,0.0,0.43639306854256865
0.32,0.114,241.84,1.4,0.0,0.0,0.0,0.3249651865079366
0.338,0.118,241.81,1.4,0.0,0.0,0.0,0.3343445292207794
0.316,0.112,241.07,1.4,0.0,0.0,0.0,0.3186495025252525
0.332,0.112,240.33,1.4,0.0,1.0,0.0,0.32268910606060613
0.314,0.112,241.37,1.4,0.0,0.0,0.0,0.31725249855699844
0.334,0.118,241.79,1.4,0.0,0.0,0.0,0.33402098160173177
0.314,0.114,241.9,1.4,0.0,0.0,0.0,0.32079771031746035
0.332,0.12,242.11,1.4,0.0,0.0,0.0,0.33313115079365113
0.312,0.114,242.17,1.4,0.0,0.0,0.0,0.31748389285714274
0.332,0.12,242.14,1.4,0.0,1.0,0.0,0.33255582539682554
0.312,0.116,242.35,1.4,0.0,0.0,0.0,0.3198172976190476
0.332,0.124,242.71,1.4,0.0,0.0,0.0,0.32654675216450213
0.228,0.0,242.99,1.0,0.0,0.0,0.0,0.23142538888888872
0.236,0.0,241.8,1.0,0.0,0.0,0.0,0.23342688419913407
0.216,0.0,241.64,1.0,0.0,0.0,0.0,0.23011530483405443
0.244,0.0,242.08,1.0,0.0,1.0,0.0,0.23330563347763353
0.324,0.0,242.02,1.4,0.0,0.0,0.0,0.3053949686147187
0.39,0.0,241.89,1.6,0.0,0.0,0.0,0.38285340873015855
0.516,0.0,241.59,2.2,0.0,0.0,0.0,0.5161721031746029
0.324,0.0,242.41,1.4,0.0,0.0,0.0,0.30789576839826843
0.218,0.0,242.08,1.0,0.0,0.0,0.0,0.2355992619047618
0.238,0.0,242.52,1.0,0.0,0.0,0.0,0.23537297619047617
0.228,0.0,242.1,1.0,0.0,0.0,0.0,0.23411807142857124
0.228,0.0,242.4,1.0,0.0,1.0,0.0,0.23684828174603179
0.238,0.0,242.15,1.0,0.0,0.0,0.0,0.2397522359307358
0.22,0.0,242.82,1.0,0.0,0.0,0.0,0.23044916702741702
0.238,0.0,242.52,1.0,0.0,0.0,0.0,0.23537297619047617
0.218,0.0,243.2,1.0,0.0,0.0,0.0,0.2378583228715726
0.238,0.0,242.81,1.0,0.0,1.0,0.0,0.23506506998556997
0.22,0.0,243.57,1.0,0.0,0.0,0.0,0.2380441031746032
0.238,0.0,243.27,1.0,0.0,0.0,0.0,0.23763727922077904
1.148,0.0,242.45,5.0,0.0,0.0,13.0,1.1633413412698417
1.354,0.0,242.0,5.6,0.0,0.0,19.0,1.3675275847763353
1.314,0.0,241.3,5.4,0.0,0.0,18.0,1.3109324206349209
1.326,0.0,241.57,5.4,0.0,1.0,18.0,1.3274544444444438
1.3,0.0,241.27,5.4,0.0,0.0,18.0,1.3083125753968254
1.324,0.0,241.56,5.4,0.0,0.0,18.0,1.3237668373015874
1.372,0.0,241.06,5.6,0.0,0.0,18.0,1.365680944444445
1.426,0.106,241.49,5.8,0.0,0.0,18.0,1.4156880584415583
1.4,0.102,241.63,5.8,0.0,0.0,18.0,1.4193229493284492
1.432,0.112,242.89,5.8,0.0,1.0,18.0,1.4183655054945061
1.408,0.106,242.64,5.8,0.0,0.0,18.0,1.4035309761904755
1.416,0.108,241.64,5.8,0.0,0.0,18.0,1.4102899733044736
1.382,0.098,240.64,5.6,0.0,0.0,18.0,1.3684669386724388
1.444,0.142,240.63,6.0,0.0,0.0,17.0,1.4472885707070717
1.436,0.208,240.95,6.0,0.0,0.0,18.0,1.4397676331168827
1.454,0.212,240.78,6.0,0.0,1.0,18.0,1.4327750865800863
1.504,0.29,240.97,6.4,0.0,1.0,18.0,1.519437373015873
1.598,0.342,241.7,6.6,0.0,2.0,18.0,1.5777981147186153
1.528,0.34,242.02,6.4,0.0,1.0,17.0,1.531984552197801
1.55,0.344,241.9,6.4,0.0,2.0,18.0,1.5324745595238083
1.496,0.288,241.55,6.2,0.0,1.0,18.0,1.4835889761904766
1.508,0.182,241.0,6.2,0.0,2.0,18.0,1.4971597182539684
1.498,0.094,240.47,6.2,0.0,1.0,18.0,1.5028933279220777
1.358,0.094,240.55,5.6,0.0,2.0,17.0,1.3591821190476208
1.37,0.096,240.28,5.6,0.0,2.0,18.0,1.3612143315295822
1.346,0.09,239.95,5.6,0.0,1.0,18.0,1.3437175743145753
1.362,0.094,239.71,5.6,0.0,2.0,17.0,1.3555081381673886
1.352,0.092,240.74,5.6,0.0,1.0,18.0,1.3519779123376627
1.37,0.098,240.69,5.6,0.0,2.0,18.0,1.3675156608946621
1.35,0.092,240.69,5.6,0.0,1.0,18.0,1.353737126623377
1.358,0.094,239.68,5.6,0.0,2.0,17.0,1.3553599000721506
1.328,0.086,238.83,5.4,0.0,1.0,18.0,1.3247473412698418
1.344,0.088,238.6,5.6,0.0,2.0,17.0,1.340948785714286
1.316,0.082,237.85,5.4,0.0,1.0,17.0,1.3154464794372296
1.336,0.086,238.06,5.6,0.0,2.0,18.0,1.3388932658730173
1.32,0.084,238.33,5.4,0.0,1.0,17.0,1.3174883048340562
1.336,0.088,238.23,5.6,0.0,2.0,18.0,1.3375979094516612
1.316,0.084,238.23,5.4,0.0,1.0,17.0,1.3170318603896112
1.336,0.088,238.33,5.6,0.0,1.0,17.0,1.3422534098124115
1.328,0.086,239.38,5.4,0.0,2.0,18.0,1.3268035873015875
1.328,0.064,239.08,5.4,0.0,1.0,17.0,1.326710817099567
1.246,0.0,238.32,5.2,0.0,0.0,18.0,1.2467452579365077
1.264,0.0,238.34,5.2,0.0,0.0,17.0,1.2535439603174594
1.248,0.0,238.69,5.2,0.0,0.0,18.0,1.246402156926407
1.268,0.0,238.72,5.2,0.0,1.0,17.0,1.2613096251803744
1.25,0.0,238.84,5.2,0.0,0.0,18.0,1.2533416955266952
1.382,0.09,238.79,5.8,0.0,0.0,17.0,1.389854983405483
1.368,0.088,238.3,5.6,0.0,0.0,17.0,1.3518421280663793
1.384,0.092,238.19,5.8,0.0,0.0,18.0,1.383431329365079
1.364,0.086,238.27,5.6,0.0,0.0,17.0,1.354510143939395
1.38,0.09,237.99,5.8,0.0,1.0,18.0,1.3853366479353977
1.36,0.086,237.78,5.6,0.0,0.0,17.0,1.3437818939393942
1.364,0.088,237.33,5.6,0.0,0.0,17.0,1.3361583939393946
1.376,0.092,238.4,5.8,0.0,0.0,18.0,1.3831338650793645
1.36,0.09,238.39,5.6,0.0,0.0,17.0,1.3398116378066387
1.382,0.092,238.23,5.8,0.0,0.0,17.0,1.3876952738095227
1.62,0.084,238.25,6.8,0.0,0.0,18.0,1.6174915512265533
1.512,0.09,238.24,6.2,0.0,1.0,17.0,1.4999883437950938
1.466,0.086,238.72,6.0,0.0,0.0,18.0,1.4575909696969693
1.53,0.092,239.01,6.4,0.0,0.0,17.0,1.5328143452380956
1.516,0.0,238.31,6.4,0.0,0.0,17.0,1.5197375720390724
1.308,0.0,239.14,5.4,0.0,0.0,18.0,1.305249234487735
1.272,0.0,239.44,5.2,0.0,0.0,17.0,1.2576329325396824
1.27,0.0,237.98,5.2,0.0,1.0,18.0,1.254392392857143
0.266,0.0,237.72,1.2,0.0,0.0,1.0,0.26190421825396826
0.306,0.0,237.46,1.4,0.0,0.0,0.0,0.30198012820512804
0.206,0.0,237.02,0.8,0.0,0.0,0.0,0.20003997222222247
0.252,0.0,236.79,1.2,0.0,0.0,0.0,0.26190421825396826
0.314,0.0,236.33,1.4,0.0,0.0,0.0,0.3022009615384614
0.478,0.054,235.47,2.2,0.0,1.0,0.0,0.5015375476190473
0.448,0.054,234.67,1.8,0.0,0.0,0.0,0.4136257817460318
0.47,0.062,235.68,2.0,0.0,0.0,0.0,0.4323351814574313
0.45,0.058,235.67,1.8,0.0,0.0,0.0,0.41641014285714284
0.682,0.198,234.63,3.6,0.0,0.0,0.0,0.755151786796537
1.276,0.534,234.11,6.2,0.0,0.0,0.0,1.3024751459373962
1.278,0.532,233.79,6.2,0.0,1.0,0.0,1.2973529466089468
1.256,0.528,234.02,6.0,0.0,0.0,0.0,1.248559879148629
1.174,0.404,234.13,5.8,0.0,0.0,0.0,1.250561379148629
0.37,0.0,235.87,1.6,0.0,0.0,0.0,0.35772063492063494
0.45,0.0,235.67,2.0,0.0,0.0,0.0,0.42543220526695513
0.532,0.046,235.87,2.2,0.0,0.0,0.0,0.5081355912698409
1.068,0.048,234.52,5.0,0.0,1.0,6.0,1.13702542063492
1.588,0.054,234.38,6.8,0.0,0.0,18.0,1.5940450476190464
1.574,0.054,234.1,6.6,0.0,0.0,17.0,1.5811682748917755
1.572,0.052,234.01,6.6,0.0,0.0,17.0,1.5819159415584423
1.592,0.0,234.66,6.8,0.0,0.0,17.0,1.592885833333333
1.764,0.068,234.06,7.4,0.0,1.0,17.0,1.7621269999999987
1.756,0.064,234.01,7.4,0.0,0.0,17.0,1.7596759062049065
1.778,0.068,234.48,7.6,0.0,0.0,17.0,1.7906428452380954
1.76,0.076,234.22,7.4,0.0,0.0,17.0,1.7627381796536796
1.78,0.092,233.86,7.6,0.0,0.0,16.0,1.7821430357142867
1.768,0.09,234.53,7.4,0.0,0.0,17.0,1.7595108383838374
1.784,0.086,234.94,7.6,0.0,1.0,17.0,1.7855786825396822
1.764,0.068,235.53,7.4,0.0,0.0,17.0,1.7504044693362186
1.782,0.072,235.57,7.4,0.0,0.0,17.0,1.750341136002885
1.796,0.068,235.43,7.6,0.0,0.0,17.0,1.79638046103896
1.834,0.072,235.28,7.8,0.0,0.0,17.0,1.8459929819624836
1.596,0.128,235.11,6.8,0.0,0.0,17.0,1.6039680476190465
1.698,0.284,235.8,7.2,0.0,1.0,17.0,1.7066983275613268
1.926,0.27,235.14,8.2,0.0,0.0,17.0,1.9336195945165948
2.412,0.176,234.05,10.4,0.0,0.0,17.0,2.4262882303252296
2.684,0.126,233.41,11.4,0.0,0.0,17.0,2.682144959235211
2.878,0.126,233.13,12.2,0.0,0.0,16.0,2.8552502817460352
2.792,0.126,233.3,11.8,0.0,0.0,17.0,2.7872198253968232
